Code,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City
152617,99.7405485544848,0.0,0.25945144551519644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crangeni
152662,81.97203826342898,0.0,18.027961736571008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crangu
152724,99.5253164556962,0.0,0.47468354430379744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Didesti
152760,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dobrotesti
152797,98.27685238368754,0.0,1.7231476163124642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dracsenei
152868,99.35960591133005,0.0,0.6403940886699507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draganesti De Vede
152902,95.94494961907102,0.0,4.055050380928975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draganesti-Vlasca
152948,97.06088173547936,0.0,2.9391182645206437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Furculesti
152993,99.67089797837329,0.0,0.32910202162670427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frumoasa
153026,93.68794326241135,0.0,6.3120567375886525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Galateni
153062,97.46662102019856,0.0,2.5333789798014377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gratia
153106,99.88023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izvoarele
153124,98.26883910386965,0.0,1.7311608961303462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lisa
153151,78.921885087153,0.0,20.91672046481601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16139444803098774,0.0,0.0,Lunca
153204,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mavrodin
153240,98.73039581777446,0.0,1.2696041822255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magura
153277,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maldaeni
153295,96.97802197802197,0.0,3.021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mereni
153339,95.94447468698965,0.0,4.055525313010343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marzanesti
153384,99.30379746835443,0.0,0.6962025316455697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mosteni
153400,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasturelu
153437,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Necsesti
153473,99.23790589794567,0.0,0.7620941020543406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olteni
153507,99.80375665825623,0.0,0.19624334174376226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orbeasca
153543,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peretu
153561,96.10269099907207,0.0,3.8973090009279305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piatra
153589,90.07272727272728,0.0,9.927272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pietrosani
153605,99.55277280858677,0.0,0.4472271914132379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plosca
153623,99.09053327821414,0.0,0.909466721785862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plopii-Slavitesti
153696,94.2377346065196,0.0,5.7622653934804084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poeni
153776,98.08456812432237,0.0,1.9154318756776292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitanesti
153829,91.08251996450754,0.0,8.917480035492458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Putineiu
153865,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radoiesti
153909,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasmiresti
153936,98.78394811511959,0.0,1.2160518848804216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salcia
153972,99.61656441717791,0.0,0.3834355828220859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saceni
154013,96.46293152235427,0.0,3.537068477645727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scrioastea
154068,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scurtu Mare
154139,94.54976303317535,0.0,5.450236966824645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seaca
154166,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sfintesti
154184,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Segarcea-Vale
154228,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silistea
154282,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silistea-Gumesti
154308,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarbeni
154344,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slobozia Mandra
154380,87.66540642722117,0.0,12.334593572778829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Smardioasa
154415,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stejaru
154460,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhaia
154497,99.49528936742934,0.0,0.5047106325706595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Storobaneasa
154521,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talpa
154585,99.61293889964058,0.0,0.3870611003594139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatarastii De Jos
154665,85.00490035935968,0.0,14.995099640640314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatarastii De Sus
154709,96.58002735978113,0.0,3.4199726402188784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toporu
154736,92.37240605720696,0.0,7.6275939427930455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Traian
154754,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trivalea-Mosteni
154790,98.81516587677726,0.0,1.1848341232227488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Troianul
154834,99.29130009775172,0.0,0.7086999022482894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiganesti
154852,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vedea
154914,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viisoara
154932,99.37002652519894,0.0,0.629973474801061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vartoape
154978,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambreasca
154996,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nenciulesti
155083,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beciu
155092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beuca
155109,99.03225806451613,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dracea
155118,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fantanele
155127,98.5299960270163,0.0,1.4700039729837107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frasinet
155136,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Purani
155145,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saelele
155154,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uda-Clocociov
155243,89.3854094975912,5.355815554026153,0.7381280110116999,0.1913282863041982,1.44287680660702,0.03509979353062629,0.024088093599449415,0.004817618719889883,1.6665519614590503,0.1324845147969718,0.29559532002752925,0.03475567790777701,0.021679284239504472,0.06847900894700619,0.060564349621472814,0.042670337233310394,0.017549896765313145,0.0055058499655884375,0.007914659325533379,0.044735030970406056,0.008258774948382657,0.41569167240192706,Municipiul Timisoara
155261,81.28995595965335,15.01633754794715,0.0,0.2841312686461145,1.235971018610598,0.0,0.04261969029691717,0.0,0.8381872425060378,0.07103281716152862,0.25571814178150304,0.0568262537292229,0.0,0.31254439551072594,0.07103281716152862,0.0,0.0568262537292229,0.0,0.0,0.0,0.0,0.46881659326608893,Dumbravita
155289,93.40382678751259,4.279959718026183,0.2853306478684122,0.25176233635448136,0.4867405169519973,0.0,0.0,0.0,0.7552870090634441,0.1510574018126888,0.050352467270896276,0.0,0.0,0.11748909029875797,0.0,0.050352467270896276,0.0,0.0,0.0,0.0,0.0,0.16784155756965424,Ghiroda
155314,94.955563900363,1.8900988859682062,0.7385154587557892,0.1502065339842283,0.8261359369132557,0.0,0.0,0.0,0.9262736262360746,0.07510326699211416,0.22530980097634248,0.0,0.0,0.0625860558267618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502065339842283,Giroc
155350,86.19198226691536,7.439245262617252,2.50858270483605,1.405671343227097,2.0220041629497474,0.008109642364771713,0.02162571297272457,0.0,0.09190928013407942,0.10001892249885114,0.010812856486362285,0.0,0.0,0.054064282431811425,0.07028356716135485,0.018922498851134,0.0,0.010812856486362285,0.0,0.0,0.0,0.04595464006703971,Municipiul Lugoj
155403,90.2130287125656,3.1954306884841,3.2263044149428834,0.2469898116702686,2.33096634763816,0.0,0.0,0.0,0.10805804260574252,0.509416486569929,0.0,0.0,0.0,0.0,0.04631058968817536,0.04631058968817536,0.0,0.0,0.0,0.0,0.0,0.07718431614695893,Oras Buzias
155458,71.77623795842487,14.686496535406455,2.4336657089741425,0.33800912624640866,4.258914990704749,0.0,0.0,0.0,4.191313165455467,0.2028054757478452,2.0449552137907725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760182524928172,Oras Deta
155494,78.48935957638126,11.679488460385652,5.954640823259067,0.049955040463582776,3.0972125087421323,0.0,0.0,0.0,0.3097212508742132,0.07992806474173245,0.1298831052053152,0.0,0.0,0.0,0.0,0.0,0.029973024278149664,0.029973024278149664,0.029973024278149664,0.07992806474173245,0.03996403237086622,0.0,Oras Jimbolia
155528,79.69436149657474,7.8166168979448445,3.3901282276479887,0.13174073423502547,2.2747233444581063,0.0,0.0,0.0,3.22325663095029,0.09660987177235202,3.22325663095029,0.0,0.026348146847005094,0.12295801861935711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Sannicolau Mare
155546,72.35718975705844,24.49113591595535,2.298095863427446,0.8535784635587655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balint
155591,73.56687898089172,2.786624203821656,10.270700636942674,9.67356687898089,0.23885350318471338,0.0,0.0,0.0,3.463375796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banloc
155662,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bara
155724,63.95427034297243,33.490248823133825,1.21049092131809,0.0,1.3449899125756557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beba Veche
155760,90.32992036405005,1.6306408797876375,3.0337504740235115,1.5168752370117558,1.2514220705346986,0.0,0.0,0.0,1.9340159271899886,0.0,0.18960940462646947,0.0,0.0,0.11376564277588168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becicherecu Mic
155797,97.97570850202429,1.1409642988590356,0.2576370997423629,0.1104158998895841,0.5152741994847257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belint
155840,93.1970509383378,1.2734584450402144,0.10053619302949061,4.959785522788204,0.4691689008042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bethausen
155911,88.80960103795005,3.9571845604930265,4.378851767758676,0.09730781706130393,2.7570548167369444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biled
155957,71.75283732660782,0.0,0.0,28.247162673392182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barna
156035,96.13636363636364,0.9090909090909091,0.0,2.272727272727273,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bogda
156106,96.6181506849315,1.7123287671232876,0.0,1.6695205479452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boldur
156151,79.32098765432099,1.5432098765432098,1.2345679012345678,0.0,0.46296296296296297,0.0,0.0,0.0,1.6975308641975309,15.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brestovat
156213,89.319447808186,3.584403003148462,5.860983288931945,0.0,1.0656333252603536,0.0,0.0,0.0,0.0,0.07265681763138775,0.0,0.09687575684185033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carpinis
156259,66.31029338637494,12.928891098955743,12.904027846842366,0.09945300845350571,0.6713078070611636,0.0,0.0,0.0,6.68821481849826,0.0,0.27349577324714075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12431626056688215,Cenad
156277,71.14546175188268,9.31430836305985,0.5152596115735236,0.15854141894569956,1.5457788347205708,0.0,0.0,0.0,17.043202536662704,0.11890606420927467,0.0,0.15854141894569956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cenei
156311,65.47169811320755,8.867924528301886,20.70754716981132,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,4.764150943396227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheveresu Mare
156357,85.11572226656025,6.644054269752594,4.569034317637669,0.518754988028731,1.7557861133280128,0.0,0.0,0.0,1.3168395849960095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07980845969672785,Oras Ciacova
156437,75.60922063666301,1.3611416026344676,18.880351262349066,0.08781558726673985,2.502744237102086,0.0,0.0,0.0,0.32930845225027444,1.119648737650933,0.10976948408342481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comlosu Mare
156473,86.02658788774004,11.078286558345642,2.481536189069424,0.17725258493353027,0.2363367799113737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Costeiu
156534,90.09308510638297,0.0,0.0,9.707446808510639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19946808510638298,Criciova
156589,97.05882352941177,0.7785467128027682,2.162629757785467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curtea
156623,87.73006134969326,0.20449897750511248,0.5112474437627812,11.213360599863668,0.23858214042263123,0.0,0.0,0.0,0.0,0.10224948875255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darova
156669,65.5424200278164,8.936022253129346,2.4687065368567453,0.9388038942976356,1.043115438108484,0.0,0.0,0.0,4.415855354659249,0.0,16.65507649513213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denta
156712,28.127350213085986,3.985961393833041,5.565304587615944,0.20055151667084484,0.6768613687641013,0.0,0.0,0.0,0.1504136375031336,0.1504136375031336,61.14314364502381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dudestii Vechi
156767,81.0244470314319,18.277066356228172,0.11641443538998836,0.38804811796662786,0.19402405898331393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dumbrava
156801,92.15746109246261,3.967043027158987,0.9917607567897467,2.1513579493439123,0.6713457430576747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061031431187061336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Faget
156927,97.34356552538371,0.2361275088547816,1.5348288075560803,0.885478158205431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fardea
157004,77.93764988009592,14.448441247002398,1.1390887290167866,0.0,0.17985611510791366,0.0,0.0,0.0,6.115107913669065,0.0,0.0,0.0,0.0,0.17985611510791366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foeni
157031,90.05449591280654,0.4427792915531335,1.055858310626703,8.344686648501362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10217983651226158,Gavojdia
157086,77.56222547584187,11.969253294289897,0.6039531478770132,0.16471449487554904,1.006588579795022,0.0,0.0,0.0,0.6222547584187409,7.833089311859443,0.0,0.0,0.0,0.0,0.0,0.16471449487554904,0.0,0.0,0.0,0.0,0.0,0.07320644216691069,Oras Gataia
157193,96.14003590664272,2.6032315978456015,0.0,0.718132854578097,0.5385996409335727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghizela
157246,96.21035058430718,1.0684474123539232,1.7863105175292153,0.2838063439065108,0.25041736227045075,0.0,0.0,0.0,0.0,0.11686143572621036,0.05008347245409015,0.0,0.0,0.05008347245409015,0.0,0.05008347245409015,0.0,0.0,0.0,0.0,0.0,0.1335559265442404,Giarmata
157273,67.5540765391015,17.554076539101498,8.236272878535774,0.24958402662229617,1.7470881863560732,0.0,0.0,0.0,4.658901830282862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giera
157317,84.21232876712328,1.7123287671232876,5.787671232876712,0.17123287671232876,1.095890410958904,0.0,0.10273972602739725,0.0,6.780821917808219,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giulvaz
157362,91.41960237181723,4.080920823160097,2.8950122078828042,0.0,1.0115102895012207,0.0,0.0,0.0,0.13951866062085805,0.0,0.0,0.0,0.0,0.0,0.0,0.45343564701778866,0.0,0.0,0.0,0.0,0.0,0.0,Jamu Mare
157424,93.66489046773239,1.2137359384251036,4.292480757844879,0.0,0.2664298401420959,0.0,0.0,0.0,0.44404973357015987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11841326228537596,Jebel
157451,84.4736284685448,1.3132810845159923,11.755983901715739,0.16945562380851514,2.033467485702182,0.0,0.0,0.0,0.19063757678457954,0.06354585892819319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenauheim
157497,90.54545454545455,3.5244755244755246,4.4475524475524475,0.36363636363636365,0.8391608391608392,0.0,0.0,0.0,0.08391608391608392,0.1958041958041958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liebling
157530,91.66666666666667,1.3191763191763193,3.539253539253539,0.28957528957528955,2.4453024453024454,0.0,0.0,0.0,0.22522522522522523,0.0,0.41827541827541825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652509652509653,0.0,0.0,Lovrin
157585,95.5785512699906,1.1288805268109126,0.4233301975540922,2.257761053621825,0.23518344308560676,0.0,0.0,0.0,0.0,0.37629350893697083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Margina
157683,82.71202236719478,1.6775396085740912,2.982292637465051,11.602982292637465,0.6057781919850885,0.0,0.0,0.0,0.1863932898415657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23299161230195714,Masloc
157736,93.39622641509433,3.89937106918239,1.8867924528301887,0.6289308176100629,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manastiur
